,author,title,url,description,date,content
64,"Hemali Chhapia, Yogita Rao, A Ragu Raman","JEE (Advanced) results: 11,180 candidates qualify from Madras zone, 10,255 from Delhi",https://timesofindia.indiatimes.com/india/11180-candidates-qualify-from-madras-zone-10255-from-delhi/articleshow/110857745.cms,India News: CHENNAI/MUMBAI: Ved Lahoti from Indore shattered the JEE (Advanced) records by scoring the highest-ever marks of 355 out of 360 in the 2024 exam.,2024-06-10T01:02:08Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
65,ANI,"As Modi 3.0 starts, here's list of global events that await Indian diplomacy",https://timesofindia.indiatimes.com/india/as-modi-3-0-starts-heres-list-of-global-events-that-await-indian-diplomacy/articleshow/110862514.cms,"India News: NEW DELHI: As Narendra Modi took oath as the Prime Minister for the third consecutive term, a number of global events are lined up, where India's part.",2024-06-10T05:03:39Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
66,Hemali Chhapia and Yogita Rao,"JEE topper Ved Lahoti questions wrong marking, improves score",https://timesofindia.indiatimes.com/india/jee-topper-ved-lahoti-questions-wrong-marking-improves-score/articleshow/110855801.cms,"Ved Lahoti's confidence landed him in the record book. Since childhood, he'd bring his grandfather to school to question teachers if he scored low. This attitude persists. In the 2024 all-India JEE (Advanced), he scored 355, initially 352. Ved contested two q…",2024-06-09T22:44:06Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
67,TNN,"Denied loan, help kills employer’s son",https://timesofindia.indiatimes.com/india/denied-loan-help-kills-employers-son/articleshow/110856488.cms,India News: UP police arrested two sisters for allegedly abducting and strangling a 6-year-old boy in Dhampur village of Meerut on Sunday.,2024-06-09T23:00:20Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
68,TNN,Bangladeshi smuggler shot near border,https://timesofindia.indiatimes.com/india/bangladeshi-smuggler-shot-near-border/articleshow/110856374.cms,India News: BSF shot dead an alleged Bangladeshi smuggler near the border at Kalamchera outpost in Tripura’s Sepahijala district during an area domination march S.,2024-06-09T22:57:30Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
69,ANI,"BJP appoints Rajnath Singh, Bhupender Yadav for electing next Odisha CM",https://timesofindia.indiatimes.com/india/bjp-appoints-rajnath-singh-bhupender-yadav-for-electing-next-odisha-cm/articleshow/110859591.cms,"""The Parliamentary Board of the Bharatiya Janata Party has appointed Mr. Rajnath Singh, Union Minister, Government of India, and Mr. Bhupender Yadav, Union Minister, Government of India, as central observers for the election of the leader of the party's legis…",2024-06-10T03:21:34Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
70,Ved Ghulghule,Vande Bharat loco pilot gets invite to Modi's swearing-in,https://timesofindia.indiatimes.com/india/vande-bharat-loco-pilot-gets-invite-to-modis-swearing-in/articleshow/110826316.cms,India News: NAGPUR: When assistant loco pilot Sneh Singh Baghel met Prime Minister-designate Narendra Modi briefly during the flagging of the semi-high-speed Vand.,2024-06-08T19:47:48Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
71,TNN,"Police outposts, houses torched in previously calm Manipur district",https://timesofindia.indiatimes.com/india/police-outposts-houses-torched-in-previously-calm-manipur-district/articleshow/110826759.cms,"Unidentified gunmen torched govt offices, police outposts, and houses in Manipur's Jiribam district, escalating ethnic strife and sectarian conflict in the already tense region.",2024-06-08T22:04:49Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
72,TNN,Inequality declined between 2011-12 & 2022-23: Government data,https://timesofindia.indiatimes.com/india/inequality-declined-between-2011-12-2022-23-government-data/articleshow/110826780.cms,"Inequality reduced in urban and rural India from 2011-12 to 2022-23, as shown by the Household Consumption Expenditure survey. The Gini coefficient declined, indicating decreased income inequality. Views from Soumya Kanti Ghosh, State Bank of India, and insig…",2024-06-08T22:29:17Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
73,ANI,'MP should not be attacked but...': Sanjay Raut on alleged Kangana slap incident,https://timesofindia.indiatimes.com/india/mp-should-not-be-attacked-but-sanjay-raut-on-alleged-kangana-slap-incident/articleshow/110800976.cms,India News: MUMBAI: After Bharatiya Janata Party (BJP) MP Kangana Ranaut was allegedly slapped by a Central Industrial Security Force (CISF) official at Chandigar.,2024-06-07T13:41:39Z,10 stunning space images captured by NASA's telescope 12 animals with the most beautiful and expressive eyes ​10 laws to get ahead of 97% of people​ 10 reasons that make Rajaji Tiger Reserve a must-visit 7 oldest trees on Earth and where to spot them? 8 tips for children to sound smarter in conversations 8 books to read to become an expert in corporate ‘know-hows’ 10 tips to raise a smart kid Improve Your Concentration Skills with These 10 Effective Tips ​10 animals that can live without food and water for months​
74,TNN,NHAI invites EOI for satellite-based tolling,https://timesofindia.indiatimes.com/india/nhai-invites-eoi-for-satellite-based-tolling/articleshow/110804291.cms,"India News: NEW DELHI: Taking a step forward for rolling out satellite-based tolling on National Highways (NHs) that will do away with physical toll barriers, NHA.",2024-06-07T16:33:21Z,10 stunning space images captured by NASA's telescope 12 animals with the most beautiful and expressive eyes ​10 laws to get ahead of 97% of people​ 10 reasons that make Rajaji Tiger Reserve a must-visit 7 oldest trees on Earth and where to spot them? 8 tips for children to sound smarter in conversations 8 books to read to become an expert in corporate ‘know-hows’ 10 tips to raise a smart kid Improve Your Concentration Skills with These 10 Effective Tips ​10 animals that can live without food and water for months​
75,ANI,"'Modi Ji cannot carry on 'Mujra-Mangalsutra' remarks anymore', says RJD's Manoj Jha",https://timesofindia.indiatimes.com/india/modi-ji-cannot-carry-on-mujra-mangalsutra-remarks-anymore-says-rjds-manoj-jha/articleshow/110817476.cms,"Rashtriya Janata Dal leader Manoj Jha criticizes the NDA for focusing on Modi instead of unity in democracy. Jha expresses optimism about Bihar's demands and challenges PM Modi's slogans, emphasizing the importance of unity in government. He also raises conce…",2024-06-08T09:09:29Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
76,Rajshekhar Jha,"CBI files final chargesheet in rail job scam; Lalu son Tej Pratap, daughter Hema named for first time",https://timesofindia.indiatimes.com/india/cbi-files-final-chargesheet-in-rail-job-scam-lalu-son-tej-pratap-daughter-hema-named-for-first-time/articleshow/110806269.cms,"India News: NEW DELHI: Concluding its investigation into the land-for-jobs scam, CBI on Friday filed its final chargesheet against RJD boss and former railway min.",2024-06-07T20:06:44Z,10 stunning space images captured by NASA's telescope 12 animals with the most beautiful and expressive eyes ​10 laws to get ahead of 97% of people​ 10 reasons that make Rajaji Tiger Reserve a must-visit 7 oldest trees on Earth and where to spot them? 8 tips for children to sound smarter in conversations 8 books to read to become an expert in corporate ‘know-hows’ 10 tips to raise a smart kid Improve Your Concentration Skills with These 10 Effective Tips ​10 animals that can live without food and water for months​
77,AFP,"India's heatwave longest ever, worse to come",https://timesofindia.indiatimes.com/india/indias-heatwave-longest-ever-worse-to-come/articleshow/110883391.cms,"India News: NEW DELHI: India's heatwave is the longest ever to hit the country, the government's top weather expert said Monday as he warned people will face incr.",2024-06-10T19:04:52Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
78,TNN,"2 Karnataka BJP men celebrating PM Modi’s return stabbed, 5 held",https://timesofindia.indiatimes.com/india/2-karnataka-bjp-men-celebrating-pm-modis-return-stabbed-5-held/articleshow/110883615.cms,India News: Five people arrested over the alleged stabbing of two BJP workers in Mangaluru during a victory celebration coinciding with PM Narendra Modi's swearin,2024-06-10T19:48:19Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
79,TNN,"PM Modi dials Pratibha Patil, Manmohan Singh, Deve Gowda to seek their blessings",https://timesofindia.indiatimes.com/india/pm-modi-dials-pratibha-patil-manmohan-deve-gowda-to-seek-their-blessings/articleshow/110883983.cms,"India News: NEW DELHI: Prime Minister Narendra Modi on Monday called up former President Pratibha Patil and former PMs Manmohan Singh and H D Deve Gowda, seeking .",2024-06-10T21:15:35Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
80,PTI,"Amarnath yatra, polls to keep security forces busy in J&K",https://timesofindia.indiatimes.com/india/amarnath-yatra-polls-to-keep-security-forces-busy-in-jk/articleshow/110923242.cms,Jammu and Kashmir faces a busy security calendar with the upcoming Amarnath yatra starting on June 29 and the need to complete assembly polls by the Sept 30 deadline set by the Supreme Court.,2024-06-11T23:40:07Z,"Bharti Jain is senior editor with The Times of India, New Delhi. She has been writing on security matters since 1996. Having covered the Union home ministry, security agencies, Election Commission and the ‘prime’ political beat, the Congress, for The Economic Times all these years, she moved to TOI in August 2012. Her repertoire of news stories delves into the whole gamut of issues related to terrorism and internal strife, besides probing strategic affairs in India’s neighbourhood.Read More 9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
81,TNN,Four MBBS students in HP suspended for ragging juniors,https://timesofindia.indiatimes.com/india/four-mbbs-students-in-hp-suspended-for-ragging-juniors/articleshow/110923307.cms,India News: Four senior MBBS students of Tanda medical college in Himachal's Kangra district suspended and fined for ragging junior students.,2024-06-11T23:48:22Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
82,PTI,Kerala govt rejects opposition demand to register corruption case into liquor policy row,https://timesofindia.indiatimes.com/india/kerala-govt-rejects-opposition-demand-to-register-corruption-case-into-liquor-policy-row/articleshow/110868565.cms,"The Left government in Kerala rejected the opposition's demand for a corruption case over liquor policy amendments. Chief Minister Vijayan cited an ongoing police probe. Opposition boycotted proceedings, demanding resignations amidst corruption allegations, d…",2024-06-10T08:13:58Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
83,PTI,Jailed former CM Hemant Soren's wife Kalpana takes oath as member of Jharkhand Assembly,https://timesofindia.indiatimes.com/india/jailed-former-cm-hemant-sorens-wife-kalpana-takes-oath-as-member-of-jharkhand-assembly/articleshow/110878115.cms,"Kalpana Soren, wife of jailed ex-CM Hemant Soren, took oath as a Jharkhand Assembly member after winning the Gandey bypoll. Her political journey began amidst claims of conspiracies against the Hemant Soren government. Despite family opposition and BJP attack…",2024-06-10T12:42:29Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
84,Ambika Pandit,India slips 2 notches to 129 in WEF global gender gap index,https://timesofindia.indiatimes.com/india/india-slips-2-notches-to-129-in-wef-global-gender-gap-index/articleshow/110949354.cms,"India ranked 129 out of 146 countries in the Global Gender Gap Report 2024 by World Economic Forum, closing 64.1% of its gender gap with a slight decrease in score compared to the previous year.",2024-06-12T21:50:04Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
85,PTI,Govt to focus on increasing contribution of renewables in India's energy matrix: Pralhad Joshi,https://timesofindia.indiatimes.com/india/govt-to-focus-on-increasing-contribution-of-renewables-in-indias-energy-matrix-pralhad-joshi/articleshow/110903956.cms,"India News: NEW DELHI: The government will continue to increase the contribution of clean energy in India's energy matrix, senior BJP leader Pralhad Joshi, who to.",2024-06-11T10:44:26Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
86,ANI,Reasi terrorist attack: CM Yogi directs grant of financial aid to four victims from UP,https://timesofindia.indiatimes.com/india/reasi-terrorist-attack-cm-yogi-directs-grant-of-financial-aid-to-four-victims-from-up/articleshow/110894264.cms,"The Jammu and Kashmir police have said that the terrorist group Lashkar-e-Taiba is suspected of being behind the assault on a bus in the Reasi district, which resulted in the deaths of nine pilgrims.",2024-06-11T06:06:24Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
87,PTI,Two members of 'Chhenu Gang' nabbed from North Delhi's Kashmiri Gate,https://timesofindia.indiatimes.com/india/two-members-of-chhenu-gang-nabbed-from-north-delhis-kashmiri-gate/articleshow/110895548.cms,"Two members of the 'Chhenu Gang' were arrested in Delhi's Kashmiri Gate area for multiple criminal involvements. Haji Imran and Abdul Rehman were caught with firearms. Imran revealed his association with criminal activities since 2010, aligning with gang lead…",2024-06-11T06:38:43Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
88,TNN,PIB's fact-check unit claims it 'busted' 12 fake news channels,https://timesofindia.indiatimes.com/india/pibs-fact-check-unit-claims-it-busted-12-fake-news-channels/articleshow/110977651.cms,"Fact Check Unit of Press Information Bureau (PIB), under I&B ministry, on Thursday claimed to have ""busted"" 134 videos from 12 channels for spreading misinformation. The fake news is of diverse nature - from claiming ""dismissal of Prime Minister Narendra Modi…",2024-06-13T19:53:02Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
89,TNN,Jumbo crushes sleeping man to death in Bhopal,https://timesofindia.indiatimes.com/india/jumbo-crushes-sleeping-man-to-death-in-bhopal/articleshow/110977574.cms,India News: BHOPAL: A captive elephant crushed a man to death in his sleep in Bhopal on Wednesday night.,2024-06-13T19:36:19Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
90,TNN,"PM Modi, Macron agree to boost defence ties, push 'Make in India'",https://timesofindia.indiatimes.com/india/pm-modi-macron-agree-to-boost-defence-ties-push-make-in-india/articleshow/111007862.cms,"Calling for efforts to ensure that the benefits of technology reach all sections of society, unleashing the potential of every individual and helping eliminate social inequalities, PM Narendra Modi said at the G7 summit that the global community must turn mon…",2024-06-14T22:39:47Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
91,PTI,Recent terror incidents desperate attempt by Pak handlers to keep shops running: J-K DGP,https://timesofindia.indiatimes.com/india/recent-terror-incidents-desperate-attempt-by-pak-handlers-to-keep-shops-running-j-k-dgp/articleshow/111020329.cms,"Recent terror incidents in Jammu were a desperate attempt by handlers across the border to sustain terror infrastructure in Kashmir, as stated by DGP R R Swain. People are urged to verify information before sharing with security agencies.",2024-06-15T11:16:46Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
92,TNN,Madras HC acquits 7 persons given death for murder of doctor in 2013,https://timesofindia.indiatimes.com/india/madras-hc-acquits-7-persons-given-death-for-murder-of-doctor-in-2013/articleshow/111006546.cms,India News: CHENNAI: Madras high court Friday acquitted all seven persons sentenced to death and two others awarded life imprisonment by a Chennai sessions court .,2024-06-14T20:21:05Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
93,ANI,BJP constitutes 4-member committee to probe post-poll violence in West Bengal,https://timesofindia.indiatimes.com/india/bjp-constitutes-4-member-committee-to-probe-post-poll-violence-in-west-bengal/articleshow/111021574.cms,"The committee includes party MPs Biplab Kumar Deb, Ravi Shankar Prasad, Brij Lal and Kavita Patidar with Deb as its convener who will take immediate stock of the situation and report further.",2024-06-15T11:45:58Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
94,ANI,Congress holds 'Matka Phod' protest against water crisis in Delhi,https://timesofindia.indiatimes.com/india/congress-holds-matka-phod-protest-against-water-crisis-in-delhi/articleshow/111013038.cms,India News: Congress workers on Saturday held a 'Matka Phod' (break pitchers) protest in Delhi's Krishna Nagar area against the AAP-led Delhi government and the B.,2024-06-15T04:50:30Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
95,Madan Kumar,INDIA bloc offered Nitish PM post: JD(U)'s Tyagi; opposition rubbishes claim,https://timesofindia.indiatimes.com/india/india-bloc-offered-nitish-pm-post-jdus-tyagi-opposition-rubbishes-claim/articleshow/110826570.cms,"Senior JD(U) functionary KC Tyagi claimed on Saturday that the opposition INDIA bloc had offered Bihar chief minister Nitish Kumar the prime ministership if he joined their alliance. However, politicians from the INDIA bloc dismissed the claim. Meanwhile, the…",2024-06-08T21:06:38Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
96,ANI,'It is our collective wish that Rahul Gandhi should take up office as LoP': Kishori Lal Sharma,https://timesofindia.indiatimes.com/india/it-is-our-collective-wish-that-rahul-gandhi-should-take-up-office-as-lop-kishori-lal-sharma/articleshow/110829981.cms,"India News: NEW DELHI: Congress MP from Amethi, Kishori Lal Sharma said that it is the collective desire of the party for Rahul Gandhi to take up office as Leader.",2024-06-09T01:19:52Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
97,PTI,"Delhi police calls for action against counterfeiting, unlicensed hotels in digital era",https://timesofindia.indiatimes.com/india/delhi-police-calls-for-action-against-counterfeiting-unlicensed-hotels-in-digital-era/articleshow/110816407.cms,India News: NEW DELHI: The Delhi police called for a concerted effort by all stakeholders to tackle the issue of counterfeiting and unlicensed hotels in the digit.,2024-06-08T08:13:40Z,10 stunning space images captured by NASA's telescope 12 animals with the most beautiful and expressive eyes ​10 laws to get ahead of 97% of people​ 10 reasons that make Rajaji Tiger Reserve a must-visit 7 oldest trees on Earth and where to spot them? 8 tips for children to sound smarter in conversations 8 books to read to become an expert in corporate ‘know-hows’ 10 tips to raise a smart kid Improve Your Concentration Skills with These 10 Effective Tips ​10 animals that can live without food and water for months​
98,PTI,"With Ramoji Rao's demise, India has lost media titan: President Murmu",https://timesofindia.indiatimes.com/india/with-ramoji-raos-demise-india-has-lost-media-titan-president-murmu/articleshow/110814427.cms,India News: NEW DELHI: President Droupadi Murmu on Saturday condoled the demise of renowned media tycoon Ramoji Rao and said his contributions to the industry wil.,2024-06-08T06:31:40Z,10 stunning space images captured by NASA's telescope 12 animals with the most beautiful and expressive eyes ​10 laws to get ahead of 97% of people​ 10 reasons that make Rajaji Tiger Reserve a must-visit 7 oldest trees on Earth and where to spot them? 8 tips for children to sound smarter in conversations 8 books to read to become an expert in corporate ‘know-hows’ 10 tips to raise a smart kid Improve Your Concentration Skills with These 10 Effective Tips ​10 animals that can live without food and water for months​
